Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
12/25/2021,Ages_40-49_yrs,33637541,13.9,13.9,29285955,82.5,71.8,14.1,14.1,29.9,12.5,14.4,15.8,8747286,1758639
12/25/2021,Ages_5-11_yrs,6809785,2.8,2.8,4289925,23.7,14.9,2.1,2.1,0,0,0,0,0,0
12/25/2021,Ages_75+_yrs,22369228,9.2,9.2,19438591,95,84.9,9.4,9.4,62,17.2,9.6,8,12059916,889800
12/25/2021,Race_eth_NHMult_Oth,10757234,6,4.4,9542195,95,95,5.9,4.6,40.4,6,5.9,5.8,3738354,575473
12/25/2021,Race_eth_Hispanic,35846780,20,14.8,30892541,56.2,48.5,19.3,14.9,24.7,11.9,19.3,15.1,7454383,1501904
12/25/2021,Ages_12-17_yrs,16027975,6.6,6.6,13695305,63.3,54.1,6.6,6.6,3.1,0.6,6.7,3,430630,332165
12/25/2021,Race_eth_known,179422272,99.9,74.2,160417178,,,99.9,77.4,39.9,99.9,99.9,99.9,62509256,9976058
12/25/2021,Race_eth_NHAsian,11834188,6.6,4.9,10836391,62.3,57,6.8,5.2,46.1,7.7,6.7,10,4810203,997870
12/25/2021,Ages_18-24_yrs,21860967,9,9,18175492,71.5,59.4,8.8,8.8,15,3.9,9,9.3,2719473,1040453
12/25/2021,Sex_unknown,2179828,0.9,0.9,1502671,,,0.7,0.7,8.9,0.2,0.7,0.2,132199,22808
12/25/2021,Ages_25-39_yrs,51221503,21.2,21.2,43473223,74.9,63.6,21,21,23.1,14.3,21.4,20.7,10033786,2304031
12/25/2021,Ages_65-74_yrs,32915594,13.6,13.6,28813278,95,90.4,13.9,13.9,57.5,23.6,14.2,12.6,16558186,1407994
12/25/2021,Ages_50-64_yrs,56994257,23.6,23.6,50161613,89.5,78.8,24.2,24.2,39.3,28,24.7,30.7,19693463,3419402
12/25/2021,Sex_known,239698968,99.9,99.1,205840930,,,99.9,99.3,34.8,99.9,99.9,99.9,70110541,11129676
12/25/2021,Race_eth_NHWhite,100792952,56.2,41.7,91578060,51.1,46.4,57.1,44.2,46.1,66.1,57.2,59.7,41302366,5960194
12/25/2021,US,241878796,,100,207343601,72.9,62.5,,100,34.6,,100,,70242740,11152484
12/25/2021,Ages_<12yrs,6826927,2.8,2.8,4294349,14.1,8.9,2.1,2.1,0,0,0,0,0,0
12/25/2021,Sex_Male,114426765,47.7,47.3,97803107,70,59.8,47.5,47.2,33.1,45.1,47.4,48.3,31648848,5370847
12/25/2021,Ages_12-15_yrs,10375753,4.3,4.3,8802250,61.3,52,4.2,4.2,0.4,0.1,4.3,0.1,37054,9184
12/25/2021,Race_eth_NHBlack,18006835,10,7.4,15715801,43.7,38.1,9.8,7.6,30,7.4,9.9,8.6,4651894,858937
12/25/2021,Race_eth_unknown,62456490,34.8,25.8,46926341,,,29.3,22.6,16.7,12.4,29.5,11.8,7733484,1176426
12/25/2021,Ages_16-17_yrs,5652222,2.3,2.3,4893055,67.4,58.3,2.4,2.4,8,0.6,2.4,2.9,393576,322981
12/25/2021,Age_unknown,24804,0,0,5795,,,0,0,0,0,0,0,0,0
12/25/2021,Sex_Female,125272203,52.3,51.8,108037823,74.3,64.1,52.5,52.1,36.3,54.9,52.6,51.7,38461693,5758829
12/25/2021,Race_eth_NHNHOPI,561794,0.3,0.2,505476,60.5,54.4,0.3,0.2,27.3,0.2,0.3,0.3,134538,24988
12/25/2021,Age_known,241853992,99.9,99.9,207337806,,,99.9,99.9,34.6,99.9,99.9,99.9,70242740,11152484
12/25/2021,Ages_<5yrs,11997,0,0,3108,0.1,0,0,0,0,0,0,0,0,0
12/25/2021,Race_eth_NHAIAN,1622489,0.9,0.7,1346714,66.6,55.3,0.8,0.6,31.9,0.7,0.8,0.6,417518,56692
12/24/2021,Sex_known,239696930,99.9,99.1,205840039,,,99.9,99.3,34.8,99.9,99.9,99.9,70107305,11472642
12/24/2021,Race_eth_NHWhite,100792536,56.2,41.7,91577841,51.1,46.4,57.1,44.2,46.1,66.1,57.2,59.7,41301332,6142351
12/24/2021,Ages_65-74_yrs,32915467,13.6,13.6,28813247,95,90.4,13.9,13.9,57.5,23.6,14.2,12.5,16557894,1441200
12/24/2021,Race_eth_NHBlack,18006660,10,7.4,15715733,43.7,38.1,9.8,7.6,30,7.4,9.9,8.6,4651542,880818
12/24/2021,Race_eth_known,179420893,99.9,74.2,160416519,,,99.9,77.4,39.9,99.9,99.9,99.9,62506492,10286240
12/24/2021,Ages_12-17_yrs,16027828,6.6,6.6,13695246,63.3,54.1,6.6,6.6,3.1,0.6,6.7,3,430523,340164
12/24/2021,Race_eth_Hispanic,35846349,20,14.8,30892394,56.2,48.5,19.3,14.9,24.7,11.9,19.3,15.1,7453812,1550265
12/24/2021,Ages_5-11_yrs,6809540,2.8,2.8,4289693,23.7,14.9,2.1,2.1,0,0,0,0,0,0
12/24/2021,Race_eth_NHMult_Oth,10757122,6,4.4,9542122,95,95,5.9,4.6,40.4,6,5.9,5.8,3738145,592985
12/24/2021,Sex_Female,125271306,52.3,51.8,108037407,74.3,64.1,52.5,52.1,36.3,54.9,52.6,51.8,38460110,5941641
12/24/2021,Ages_25-39_yrs,51220943,21.2,21.2,43473027,74.9,63.6,21,21,23.1,14.3,21.4,20.8,10033049,2386800
12/24/2021,Race_eth_unknown,62455821,34.8,25.8,46926103,,,29.3,22.6,16.7,12.4,29.5,11.8,7733000,1209663
12/24/2021,US,241876748,,100,207342704,72.9,62.5,,100,34.6,,100,,70239492,11495903
12/24/2021,Race_eth_NHNHOPI,561792,0.3,0.2,505474,60.5,54.4,0.3,0.2,27.3,0.2,0.3,0.3,134534,25819
12/24/2021,Race_eth_NHAIAN,1622480,0.9,0.7,1346706,66.6,55.3,0.8,0.6,31.9,0.7,0.8,0.6,417505,58026
12/24/2021,Sex_Male,114425624,47.7,47.3,97802632,70,59.8,47.5,47.2,33.1,45.1,47.4,48.2,31647195,5531001
12/24/2021,Ages_<12yrs,6826682,2.8,2.8,4294117,14.1,8.9,2.1,2.1,0,0,0,0,0,0
12/24/2021,Ages_50-64_yrs,56993905,23.6,23.6,50161466,89.5,78.8,24.2,24.2,39.3,28,24.7,30.7,19692518,3529816
12/24/2021,Age_unknown,24801,0,0,5795,,,0,0,0,0,0,0,0,0
12/24/2021,Ages_75+_yrs,22369162,9.2,9.2,19438562,95,84.9,9.4,9.4,62,17.2,9.6,7.9,12059673,908437
12/24/2021,Ages_40-49_yrs,33637253,13.9,13.9,29285838,82.5,71.8,14.1,14.1,29.9,12.5,14.4,15.8,8746714,1820749
12/24/2021,Sex_unknown,2179818,0.9,0.9,1502665,,,0.7,0.7,8.9,0.2,0.7,0.2,132187,23261
12/24/2021,Race_eth_NHAsian,11833954,6.6,4.9,10836249,62.3,57,6.8,5.2,46.1,7.7,6.7,10.1,4809622,1035976
12/24/2021,Age_known,241851947,99.9,99.9,207336909,,,99.9,99.9,34.6,99.9,99.9,99.9,70239492,11495903
12/24/2021,Ages_16-17_yrs,5652159,2.3,2.3,4893027,67.4,58.3,2.4,2.4,8,0.6,2.4,2.9,393483,330732
12/24/2021,Ages_18-24_yrs,21860707,9,9,18175406,71.5,59.4,8.8,8.8,15,3.9,9,9.3,2719121,1068737
12/24/2021,Ages_<5yrs,11997,0,0,3108,0.1,0,0,0,0,0,0,0,0,0
12/24/2021,Ages_12-15_yrs,10375669,4.3,4.3,8802219,61.3,52,4.2,4.2,0.4,0.1,4.3,0.1,37040,9432
12/23/2021,Age_known,241748222,99.9,99.9,207280542,,,99.9,99.9,34.5,99.9,99.9,99.9,70021754,11924853
12/23/2021,Race_eth_NHMult_Oth,10752622,6,4.4,9538605,95,95,5.9,4.6,40.2,6,5.9,5.7,3723900,612301
12/23/2021,Race_eth_NHAsian,11821570,6.6,4.9,10829513,62.2,57,6.8,5.2,45.8,7.7,6.6,10,4773369,1069988
12/23/2021,Ages_12-17_yrs,16022049,6.6,6.6,13690982,63.3,54.1,6.6,6.6,3.1,0.6,6.7,2.9,420465,344870
12/23/2021,Race_eth_unknown,62427816,34.8,25.8,46916385,,,29.3,22.6,16.7,12.4,29.5,11.7,7709053,1252005
12/23/2021,Ages_18-24_yrs,21846320,9,9,18169662,71.4,59.4,8.8,8.8,14.8,3.8,9,9.1,2694472,1089884
12/23/2021,Ages_75+_yrs,22365662,9.3,9.3,19437377,95,84.9,9.4,9.4,62,17.2,9.6,7.8,12047014,931122
12/23/2021,Ages_5-11_yrs,6795785,2.8,2.8,4272714,23.6,14.9,2.1,2.1,0,0,0,0,0,0
12/23/2021,Ages_50-64_yrs,56973018,23.6,23.6,50153194,89.5,78.8,24.2,24.2,39.1,28,24.7,30.9,19624040,3679049
12/23/2021,Ages_25-39_yrs,51195800,21.2,21.2,43461441,74.9,63.6,21,21,23,14.3,21.4,20.9,9988952,2490221
12/23/2021,Ages_12-15_yrs,10372612,4.3,4.3,8799359,61.3,52,4.2,4.2,0.4,0.1,4.3,0.1,36800,9720
12/23/2021,Sex_known,239593714,99.9,99.1,205783811,,,99.9,99.3,34.7,99.9,99.9,99.9,69889889,11900696
12/23/2021,Race_eth_NHNHOPI,561553,0.3,0.2,505250,60.5,54.4,0.3,0.2,27.2,0.2,0.3,0.3,134006,26799
12/23/2021,US,241773009,,100,207286336,72.8,62.4,,100,34.5,,100,,70021754,11924853
12/23/2021,Race_eth_NHBlack,17995846,10,7.4,15708468,43.7,38.1,9.8,7.6,29.9,7.4,9.9,8.5,4632423,905500
12/23/2021,Ages_40-49_yrs,33623825,13.9,13.9,29279785,82.4,71.8,14.1,14.1,29.8,12.4,14.4,16,8711597,1907121
12/23/2021,Race_eth_known,179345160,99.9,74.2,160369869,,,99.9,77.4,39.7,99.9,99.9,99.9,62312701,10672848
12/23/2021,Ages_65-74_yrs,32908644,13.6,13.6,28810965,95,90.4,13.9,13.9,57.4,23.6,14.2,12.4,16535214,1482586
12/23/2021,Race_eth_Hispanic,35829060,20,14.8,30880792,56.2,48.4,19.3,14.9,24.6,11.9,19.3,15.2,7422020,1617421
12/23/2021,Race_eth_NHAIAN,1622093,0.9,0.7,1346452,66.6,55.3,0.8,0.6,31.9,0.7,0.8,0.6,416732,59858
12/23/2021,Sex_Female,125223019,52.3,51.8,108009972,74.3,64.1,52.5,52.1,36.2,54.9,52.6,51.9,38353453,6177662
12/23/2021,Age_unknown,24787,0,0,5794,,,0,0,0,0,0,0,0,0
12/23/2021,Sex_unknown,2179295,0.9,0.9,1502525,,,0.7,0.7,8.8,0.2,0.7,0.2,131865,24157
12/23/2021,Ages_<5yrs,11976,0,0,3106,0.1,0,0,0,0,0,0,0,0,0
12/23/2021,Ages_16-17_yrs,5649437,2.3,2.3,4891623,67.3,58.3,2.4,2.4,7.8,0.5,2.4,2.8,383665,335150
12/23/2021,Ages_<12yrs,6812904,2.8,2.8,4277136,14.1,8.8,2.1,2.1,0,0,0,0,0,0
12/23/2021,Sex_Male,114370695,47.7,47.3,97773839,70,59.8,47.5,47.2,33,45.1,47.4,48.1,31536436,5723034
12/23/2021,Race_eth_NHWhite,100762416,56.2,41.7,91560789,51.1,46.4,57.1,44.2,46,66.1,57.2,59.8,41210251,6380981
12/22/2021,Ages_5-11_yrs,6727367,2.8,2.8,4208558,23.4,14.6,2,2,0,0,0,0,0,0
12/22/2021,Ages_<12yrs,6744360,2.8,2.8,4212971,13.9,8.7,2,2,0,0,0,0,0,0
12/22/2021,Ages_18-24_yrs,21794299,9,9,18152405,71.3,59.3,8.8,8.8,14.3,3.7,8.9,8.6,2586848,1054797
12/22/2021,Ages_16-17_yrs,5639586,2.3,2.3,4886745,67.2,58.2,2.4,2.4,7,0.5,2.4,2.5,342022,303404
12/22/2021,Race_eth_NHWhite,100632796,56.2,41.7,91496957,51,46.4,57.1,44.2,45.5,66.3,57.2,60.4,40771891,6637510
12/22/2021,Race_eth_Hispanic,35764791,20,14.8,30844953,56.1,48.4,19.3,14.9,24.1,11.8,19.3,15,7287175,1649966
12/22/2021,Ages_65-74_yrs,32886017,13.6,13.6,28803481,95,90.3,13.9,13.9,57.1,23.8,14.2,12.6,16436367,1546575
12/22/2021,Sex_unknown,2176566,0.9,0.9,1501911,,,0.7,0.7,8.7,0.2,0.7,0.2,130305,25708
12/22/2021,Sex_Female,125047087,52.3,51.8,107922168,74.2,64,52.5,52.1,35.8,54.9,52.6,52.3,37905829,6418773
12/22/2021,Ages_40-49_yrs,33581973,13.9,13.9,29263612,82.3,71.7,14.1,14.1,29.3,12.4,14.4,16.2,8573321,1990979
12/22/2021,US,241404008,,100,207109221,72.7,62.4,,100,34.1,,100,,69122985,12294589
12/22/2021,Sex_Male,114180355,47.7,47.3,97685142,69.9,59.8,47.5,47.2,32.5,45.1,47.4,47.7,31086851,5850108
12/22/2021,Ages_12-15_yrs,10359856,4.3,4.3,8790169,61.2,52,4.2,4.2,0.4,0.1,4.3,0.1,35807,9376
12/22/2021,Sex_known,239227442,99.9,99.1,205607310,,,99.9,99.3,34.3,99.9,99.9,99.9,68992680,12268881
12/22/2021,Age_known,241379262,99.9,99.9,207103433,,,99.9,99.9,34.1,99.9,99.9,99.9,69122985,12294589
12/22/2021,Race_eth_NHAsian,11789685,6.6,4.9,10814455,62.1,56.9,6.7,5.2,44.9,7.6,6.6,9.8,4673945,1077888
12/22/2021,Race_eth_known,179062057,99.9,74.2,160222116,,,99.9,77.4,39.2,99.9,99.9,99.9,61502928,10992666
12/22/2021,Age_unknown,24746,0,0,5788,,,0,0,0,0,0,0,0,0
12/22/2021,Race_eth_NHBlack,17957362,10,7.4,15688491,43.6,38.1,9.8,7.6,29.4,7.4,9.9,8.3,4551809,913519
12/22/2021,Race_eth_unknown,62341918,34.8,25.8,46887023,,,29.3,22.6,16.5,12.4,29.5,11.8,7620057,1301923
12/22/2021,Ages_<5yrs,11864,0,0,3098,0.1,0,0,0,0,0,0,0,0,0
12/22/2021,Ages_12-17_yrs,15999442,6.6,6.6,13676914,63.2,54,6.6,6.6,2.8,0.5,6.7,2.5,377829,312780
12/22/2021,Race_eth_NHNHOPI,560731,0.3,0.2,504606,60.4,54.3,0.3,0.2,26.8,0.2,0.3,0.2,131748,27194
12/22/2021,Ages_25-39_yrs,51110947,21.2,21.2,43430486,74.7,63.5,21,21,22.6,14.2,21.4,20.9,9801214,2570584
12/22/2021,Ages_75+_yrs,22352439,9.3,9.3,19433000,95,84.8,9.4,9.4,61.7,17.3,9.6,7.9,11986620,972739
12/22/2021,Race_eth_NHAIAN,1619901,0.9,0.7,1344829,66.5,55.2,0.8,0.6,31.6,0.7,0.8,0.6,412931,62507
12/22/2021,Race_eth_NHMult_Oth,10736791,6,4.4,9527825,95,95,5.9,4.6,39.7,6,5.9,5.7,3673429,624082
12/22/2021,Ages_50-64_yrs,56909785,23.6,23.6,50130564,89.4,78.7,24.2,24.2,38.6,28,24.7,31.3,19360786,3846135
12/21/2021,Ages_50-64_yrs,56834876,23.6,23.6,50101327,89.3,78.7,24.2,24.2,38,28,24.7,31.7,19026558,3897062
12/21/2021,Ages_<12yrs,6650490,2.8,2.8,4123881,13.7,8.5,2,2,0,0,0,0,0,0
12/21/2021,Race_eth_known,178719517,99.9,74.2,160024120,,,99.9,77.4,38.6,99.9,99.9,99.9,60467184,10992170
12/21/2021,Sex_Female,124829789,52.3,51.8,107802605,74.1,64,52.5,52.1,35.3,55,52.6,52.5,37320920,6450805
12/21/2021,Race_eth_NHWhite,100467517,56.2,41.7,91405491,50.9,46.3,57.1,44.2,44.9,66.4,57.2,60.8,40170506,6685661
12/21/2021,Ages_12-17_yrs,15971840,6.6,6.6,13658745,63.1,54,6.6,6.6,2.4,0.5,6.7,2.2,329172,266195
12/21/2021,Ages_12-15_yrs,10343434,4.3,4.3,8777918,61.1,51.9,4.2,4.2,0.4,0.1,4.3,0.1,34534,8600
12/21/2021,Ages_65-74_yrs,32856841,13.6,13.6,28793198,95,90.3,13.9,13.9,56.6,24,14.2,12.9,16298357,1587864
12/21/2021,Ages_40-49_yrs,33533417,13.9,13.9,29241933,82.2,71.7,14.1,14.1,28.7,12.4,14.4,16.3,8395515,1999870
12/21/2021,Ages_<5yrs,11737,0,0,3091,0.1,0,0,0,0,0,0,0,0,0
12/21/2021,Ages_5-11_yrs,6633641,2.8,2.8,4119475,23.1,14.3,2,2,0,0,0,0,0,0
12/21/2021,Race_eth_NHNHOPI,559599,0.3,0.2,503254,60.3,54.2,0.3,0.2,26.3,0.2,0.3,0.2,129249,27178
12/21/2021,Race_eth_NHBlack,17914275,10,7.4,15663315,43.5,38,9.8,7.6,28.8,7.4,9.9,8.2,4454098,902440
12/21/2021,Ages_75+_yrs,22335100,9.3,9.3,19426730,95,84.8,9.4,9.4,61.2,17.5,9.6,8.2,11897814,1004518
12/21/2021,Sex_known,238783461,99.9,99.1,205370476,,,99.9,99.3,33.7,99.9,99.9,99.9,67838927,12276083
12/21/2021,Race_eth_Hispanic,35685392,20,14.8,30797128,56,48.3,19.2,14.9,23.6,11.8,19.3,14.8,7121355,1629754
12/21/2021,Sex_unknown,2172598,0.9,0.9,1501057,,,0.7,0.7,8.6,0.2,0.7,0.2,127869,25785
12/21/2021,Ages_18-24_yrs,21735249,9,9,18130319,71.1,59.3,8.8,8.8,13.5,3.6,8.9,8,2455621,985949
12/21/2021,Race_eth_NHAsian,11758278,6.6,4.9,10798472,61.9,56.8,6.7,5.2,43.9,7.6,6.6,9.7,4573363,1066024
12/21/2021,US,240956059,,100,206871533,72.6,62.3,,100,33.5,,100,,67966796,12301868
12/21/2021,Ages_25-39_yrs,51013533,21.2,21.2,43389613,74.6,63.4,21,21,22,14.1,21.4,20.8,9563759,2560410
12/21/2021,Age_unknown,24713,0,0,5787,,,0,0,0,0,0,0,0,0
12/21/2021,Race_eth_NHAIAN,1616167,0.9,0.7,1341929,66.4,55.1,0.8,0.6,31.1,0.7,0.8,0.6,406454,62947
12/21/2021,Ages_16-17_yrs,5628406,2.3,2.3,4880827,67.1,58.2,2.4,2.4,6,0.4,2.4,2.1,294638,257595
12/21/2021,Race_eth_NHMult_Oth,10718289,6,4.4,9514531,95,95,5.9,4.6,39.1,6,5.9,5.6,3612159,618166
12/21/2021,Age_known,240931346,99.9,99.9,206865746,,,99.9,99.9,33.5,99.9,99.9,99.9,67966796,12301868
12/21/2021,Sex_Male,113953672,47.7,47.3,97567871,69.7,59.7,47.5,47.2,32,45,47.4,47.5,30518007,5825278
12/21/2021,Race_eth_unknown,62236509,34.8,25.8,46847331,,,29.3,22.6,16.2,12.4,29.5,11.9,7499612,1309698
12/20/2021,Age_unknown,24653,0,0,5783,,,0,0,0,0,0,0,0,0
12/20/2021,Sex_Male,113717516,47.7,47.3,97448969,69.6,59.6,47.5,47.2,31.4,44.9,47.4,47.3,29911505,5762154
12/20/2021,Race_eth_NHMult_Oth,10699060,6,4.4,9500838,95,95,5.9,4.6,38.4,6,5.9,5.6,3548278,608633
12/20/2021,Ages_75+_yrs,22316399,9.3,9.3,19419883,95,84.8,9.4,9.4,60.8,17.7,9.6,8.4,11798166,1029777
12/20/2021,Race_eth_Hispanic,35601994,20,14.8,30749925,55.8,48.2,19.2,14.9,23.1,11.7,19.3,14.7,6950614,1605458
12/20/2021,Ages_50-64_yrs,56755310,23.6,23.6,50070757,89.2,78.7,24.2,24.2,37.3,28,24.7,32,18662417,3913559
12/20/2021,Sex_known,238319488,99.9,99.1,205129830,,,99.9,99.3,33.1,99.9,99.9,99.9,66602962,12188925
12/20/2021,Ages_65-74_yrs,32825277,13.7,13.6,28782128,95,90.3,13.9,13.9,56.1,24.2,14.2,13.2,16143085,1615768
12/20/2021,Race_eth_NHAsian,11727063,6.6,4.9,10782595,61.7,56.8,6.7,5.2,43,7.5,6.6,9.7,4474217,1055896
12/20/2021,Race_eth_NHWhite,100292036,56.2,41.7,91309931,50.8,46.3,57.1,44.2,44.2,66.6,57.2,61,39504527,6657706
12/20/2021,Sex_Female,124601972,52.3,51.8,107680861,73.9,63.9,52.5,52.1,34.7,55.1,52.6,52.7,36691457,6426771
12/20/2021,Race_eth_NHAIAN,1612483,0.9,0.7,1339323,66.2,55,0.8,0.6,30.6,0.7,0.8,0.6,399750,63762
12/20/2021,Ages_5-11_yrs,6534183,2.7,2.7,4029673,22.7,14,2,2,0,0,0,0,0,0
12/20/2021,Ages_12-15_yrs,10326836,4.3,4.3,8765975,61.1,51.8,4.2,4.2,0.4,0,4.3,0.1,33280,7858
12/20/2021,Race_eth_NHNHOPI,558432,0.3,0.2,502413,60.1,54.1,0.3,0.2,25.8,0.2,0.3,0.2,126534,26991
12/20/2021,Ages_<12yrs,6550910,2.7,2.7,4034065,13.5,8.3,2,2,0,0,0,0,0,0
12/20/2021,Ages_25-39_yrs,50913290,21.2,21.2,43347997,74.4,63.4,21,21,21.5,14,21.4,20.7,9312315,2529658
12/20/2021,Ages_12-17_yrs,15944311,6.6,6.6,13641149,63,53.9,6.6,6.6,2.1,0.4,6.7,1.8,283705,222164
12/20/2021,Ages_18-24_yrs,21675055,9,9,18108617,70.9,59.2,8.8,8.8,12.8,3.5,8.9,7.5,2321303,911393
12/20/2021,Age_known,240463397,99.9,99.9,206624220,,,99.9,99.9,32.9,99.9,99.9,99.9,66728457,12214937
12/20/2021,Race_eth_unknown,62125207,34.8,25.8,46805879,,,29.3,22.7,16,12.4,29.5,12,7369987,1308434
12/20/2021,Sex_unknown,2168562,0.9,0.9,1500173,,,0.7,0.7,8.4,0.2,0.7,0.2,125495,26012
12/20/2021,Ages_16-17_yrs,5617475,2.3,2.3,4875174,67,58.1,2.4,2.4,5.1,0.4,2.4,1.8,250425,214306
12/20/2021,Race_eth_known,178362811,99.9,74.2,159824042,,,99.9,77.3,37.9,99.9,99.9,99.9,59358470,10906503
12/20/2021,Ages_40-49_yrs,33482845,13.9,13.9,29219624,82.1,71.6,14.1,14.1,28.1,12.3,14.4,16.3,8207466,1992618
12/20/2021,Race_eth_NHBlack,17871743,10,7.4,15639017,43.4,37.9,9.8,7.6,28.2,7.3,9.9,8.1,4354550,888057
12/20/2021,US,240488050,,100,206630003,72.4,62.2,,100,32.9,,100,,66728457,12214937
12/20/2021,Ages_<5yrs,11631,0,0,3079,0.1,0,0,0,0,0,0,0,0,0
12/19/2021,Ages_40-49_yrs,33435250,13.9,13.9,29198714,82,71.6,14.1,14.1,27.5,12.2,14.4,16.3,8030262,1992728
12/19/2021,Ages_5-11_yrs,6440892,2.7,2.7,3946774,22.4,13.7,1.9,1.9,0,0,0,0,0,0
12/19/2021,Ages_12-15_yrs,10311064,4.3,4.3,8754765,61,51.8,4.2,4.2,0.4,0,4.3,0.1,32105,7101
12/19/2021,Race_eth_NHNHOPI,557371,0.3,0.2,501716,60,54,0.3,0.2,25.3,0.2,0.3,0.2,123980,26724
12/19/2021,Race_eth_NHBlack,17833709,10,7.4,15616959,43.3,37.9,9.8,7.6,27.7,7.3,9.9,8.1,4266443,885583
12/19/2021,Sex_Male,113495348,47.7,47.3,97338192,69.4,59.5,47.5,47.2,30.8,44.8,47.4,47.2,29354193,5747805
12/19/2021,Ages_12-17_yrs,15918320,6.6,6.6,13624458,62.9,53.8,6.6,6.6,1.8,0.4,6.7,1.5,242309,181961
12/19/2021,Race_eth_known,178025828,99.9,74.2,159636013,,,99.9,77.3,37.3,99.9,99.9,99.9,58323118,10897619
12/19/2021,US,240045160,,100,206404319,72.3,62.2,,100,32.4,,100,,65575401,12213824
12/19/2021,Race_eth_NHAsian,11697052,6.6,4.9,10766823,61.6,56.7,6.7,5.2,42.1,7.5,6.7,9.6,4377722,1048827
12/19/2021,Sex_known,237880170,99.9,99.1,204904930,,,99.9,99.3,32.6,99.9,99.9,99.9,65452037,12187424
12/19/2021,Ages_50-64_yrs,56679691,23.6,23.6,50041481,89,78.6,24.2,24.2,36.6,27.9,24.7,32.4,18321702,3957943
12/19/2021,Ages_65-74_yrs,32795594,13.7,13.7,28771883,95,90.2,13.9,13.9,55.6,24.4,14.2,13.6,16000448,1661327
12/19/2021,Sex_unknown,2164990,0.9,0.9,1499389,,,0.7,0.7,8.3,0.2,0.7,0.2,123364,26400
12/19/2021,Race_eth_NHMult_Oth,10680294,6,4.4,9487367,95,95,5.9,4.6,37.8,6,5.9,5.5,3486760,602127
12/19/2021,Race_eth_NHAIAN,1609222,0.9,0.7,1337156,66.1,54.9,0.8,0.6,30.2,0.7,0.8,0.6,394157,64527
12/19/2021,Ages_16-17_yrs,5607256,2.3,2.3,4869693,66.8,58,2.4,2.4,4.3,0.3,2.4,1.4,210204,174860
12/19/2021,Age_unknown,24607,0,0,5778,,,0,0,0,0,0,0,0,0
12/19/2021,Ages_75+_yrs,22299468,9.3,9.3,19413916,95,84.8,9.4,9.4,60.3,17.9,9.6,8.8,11710027,1069009
12/19/2021,Ages_<12yrs,6457503,2.7,2.7,3951155,13.3,8.1,1.9,1.9,0,0,0,0,0,0
12/19/2021,Ages_18-24_yrs,21617450,9,9,18088057,70.7,59.1,8.8,8.8,12.1,3.3,8.9,6.9,2195003,841650
12/19/2021,Race_eth_unknown,62019300,34.8,25.8,46768224,,,29.3,22.7,15.7,12.4,29.5,12.1,7252283,1316205
12/19/2021,Ages_<5yrs,11533,0,0,3072,0.1,0,0,0,0,0,0,0,0,0
12/19/2021,Ages_25-39_yrs,50817277,21.2,21.2,43308877,74.3,63.3,21,21,21,13.8,21.4,20.5,9075650,2509206
12/19/2021,Race_eth_NHWhite,100124657,56.2,41.7,91219562,50.7,46.2,57.1,44.2,43.5,66.7,57.2,61.2,38876860,6666966
12/19/2021,Race_eth_Hispanic,35523523,20,14.8,30706430,55.7,48.2,19.2,14.9,22.6,11.7,19.2,14.7,6797196,1602865
12/19/2021,Sex_Female,124384822,52.3,51.8,107566738,73.8,63.8,52.5,52.1,34.2,55.2,52.6,52.8,36097844,6439619
12/19/2021,Age_known,240020553,99.9,99.9,206398541,,,99.9,99.9,32.4,99.9,99.9,99.9,65575401,12213824
12/18/2021,Race_eth_unknown,61980264,34.8,25.8,46756626,,,29.3,22.7,15.7,12.4,29.5,12.1,7215975,1396208
12/18/2021,Ages_75+_yrs,22294758,9.3,9.3,19412580,95,84.7,9.4,9.4,60.2,17.9,9.6,9,11692008,1168149
12/18/2021,Race_eth_NHBlack,17820455,10,7.4,15609146,43.2,37.9,9.8,7.6,27.5,7.3,9.9,8.2,4240558,940346
12/18/2021,Ages_<12yrs,6423267,2.7,2.7,3920956,13.2,8.1,1.9,1.9,0,0,0,0,0,0
12/18/2021,Ages_12-17_yrs,15908760,6.6,6.6,13617729,62.9,53.8,6.6,6.6,1.7,0.3,6.7,1.3,225685,166411
12/18/2021,Ages_25-39_yrs,50776581,21.2,21.2,43293947,74.2,63.3,21,21,20.8,13.8,21.4,20.3,8984730,2622556
12/18/2021,Ages_40-49_yrs,33415274,13.9,13.9,29190763,81.9,71.6,14.1,14.1,27.3,12.2,14.4,16.2,7964794,2098961
12/18/2021,Age_known,239850270,99.9,99.9,206316867,,,99.9,99.9,32.2,99.9,99.9,99.9,65190980,12931880
12/18/2021,Race_eth_NHNHOPI,557067,0.3,0.2,501509,60,54,0.3,0.2,25.1,0.2,0.3,0.2,123196,28256
12/18/2021,Ages_65-74_yrs,32786413,13.7,13.7,28769247,95,90.2,13.9,13.9,55.5,24.5,14.2,14,15966928,1808267
